id,value,feed_id,created_at,lat,lon,ele
0FFNEM2HBQYMYC987QN60XWDEJ,15.61,2699864,2023-12-20 22:23:08 UTC,,,
0FFNEM4ETCK643J8MY1EHM85K4,15.61,2699864,2023-12-20 22:23:15 UTC,,,
0FFNEM6C0VMJ0NPKTJQJVW1JSY,14.70,2699864,2023-12-20 22:23:21 UTC,,,
0FFNEM89FJQ7HPRCGB9JM539NF,14.53,2699864,2023-12-20 22:23:27 UTC,,,
0FFNEMA6SYFNRRTMWVW9G8C8QJ,14.39,2699864,2023-12-20 22:23:33 UTC,,,
0FFNEMC48FTE42R2M3WSPTRBX9,14.53,2699864,2023-12-20 22:23:40 UTC,,,
0FFNEME1JHAGJFKS51336C2AGC,14.91,2699864,2023-12-20 22:23:46 UTC,,,
0FFNEMFZ3M0SH9RBJWN41EMPD4,15.11,2699864,2023-12-20 22:23:52 UTC,,,
0FFNEMHWEM9S0ZYYC1ZCN4CW7J,15.12,2699864,2023-12-20 22:23:59 UTC,,,
0FFNEMKSRYYC4KB90G4Z3F945T,15.38,2699864,2023-12-20 22:24:05 UTC,,,
0FFNEMNQ47CGQY8MC6WB5DKBVH,15.92,2699864,2023-12-20 22:24:11 UTC,,,
0FFNEMQMJ8W60G364XEPS5N5TA,15.53,2699864,2023-12-20 22:24:17 UTC,,,
0FFNEMSJ363E56EDHJP6EBJ38G,15.10,2699864,2023-12-20 22:24:24 UTC,,,
0FFNEMVFATJJ4QPA2PWXZBW767,15.11,2699864,2023-12-20 22:24:30 UTC,,,
0FFNEMXCXGJG63MCCQATAS9QZZ,14.64,2699864,2023-12-20 22:24:36 UTC,,,
0FFNEMZA2MJCRRMJ4R8DGRCWKN,14.04,2699864,2023-12-20 22:24:43 UTC,,,
0FFNEN17J577X8GHAFTJ7ZZAT7,13.29,2699864,2023-12-20 22:24:49 UTC,,,
0FFNEN34ZJW2221GBJM7QQQ9ZJ,12.65,2699864,2023-12-20 22:24:55 UTC,,,
0FFNEN52AT05CH4JCSD3YXTBDS,12.88,2699864,2023-12-20 22:25:01 UTC,,,
0FFNEN6ZRXKZYJF493KHPYB1YN,12.92,2699864,2023-12-20 22:25:08 UTC,,,
0FFNEN8X2HS67Z4BQWTGFNABQE,13.14,2699864,2023-12-20 22:25:14 UTC,,,
0FFNENATE5N161RJDN6DKQ0M5C,13.62,2699864,2023-12-20 22:25:20 UTC,,,
0FFNENCQTN1DAPYWJN04NAVZG2,14.03,2699864,2023-12-20 22:25:27 UTC,,,
0FFNENENASAY0Z7F644FNAWRJT,13.82,2699864,2023-12-20 22:25:33 UTC,,,
0FFNENGJNEBPFEGRYYN8CPWTNQ,13.89,2699864,2023-12-20 22:25:39 UTC,,,
0FFNENJG0MZEHWKWY2WX1T57KM,13.73,2699864,2023-12-20 22:25:45 UTC,,,
0FFNENMDCZS8VWP17G1FVCRGSY,13.55,2699864,2023-12-20 22:25:52 UTC,,,
0FFNENPAS26PHRHT7MXBGYW17A,13.66,2699864,2023-12-20 22:25:58 UTC,,,
0FFNENR8916NXZ7ZSEEFKH0929,13.43,2699864,2023-12-20 22:26:04 UTC,,,
0FFNENT5J5Q9P6TG2CWTGKTPVE,13.66,2699864,2023-12-20 22:26:11 UTC,,,
0FFNENW2YQ2RABWXFA7VCA6JHA,14.18,2699864,2023-12-20 22:26:17 UTC,,,
0FFNENY0C2S0RAGS750MV1MMF0,14.50,2699864,2023-12-20 22:26:23 UTC,,,
0FFNENZXXFKK82N5HP8KG9X6C8,14.66,2699864,2023-12-20 22:26:29 UTC,,,
0FFNEP1V4Q3QK79ZWQMPH2X08D,14.92,2699864,2023-12-20 22:26:36 UTC,,,
0FFNEP3RGC60ETNQKWYJY066SF,14.86,2699864,2023-12-20 22:26:42 UTC,,,
0FFNEP5P16V9WF5Z0334Z084HH,14.18,2699864,2023-12-20 22:26:48 UTC,,,
0FFNEP7K9HTD0KCKPDMVZWF6JF,14.11,2699864,2023-12-20 22:26:55 UTC,,,
0FFNEP9GSAJ9B7412N8EZ4SEGK,14.13,2699864,2023-12-20 22:27:01 UTC,,,
0FFNEPBEBPQXPSPWXK5Z08G2GB,13.82,2699864,2023-12-20 22:27:07 UTC,,,
0FFNEPDBFPXMTYTBZTG4ZWXV0W,13.64,2699864,2023-12-20 22:27:13 UTC,,,
0FFNEPF8X0GTMCWE7WF5JQVGMN,13.22,2699864,2023-12-20 22:27:20 UTC,,,
0FFNEPH6C00XV6JYYMNYQJQHX4,13.32,2699864,2023-12-20 22:27:26 UTC,,,
0FFNEPK3QFPJFYVXEJ9WK3S9MC,13.65,2699864,2023-12-20 22:27:32 UTC,,,
0FFNEPN19DS7P0FTT0HQ4K3HG8,13.21,2699864,2023-12-20 22:27:39 UTC,,,
0FFNEPPYHDATDQAJYPXNH2CW0H,12.62,2699864,2023-12-20 22:27:45 UTC,,,
0FFNEPRVT53D8RVT4BQMGE6H0J,12.93,2699864,2023-12-20 22:27:51 UTC,,,
0FFNEPTS7GMPYMDCFMCH36V328,13.42,2699864,2023-12-20 22:27:57 UTC,,,
0FFNEPWPKPFH3N8PBC1WZ3BECK,13.17,2699864,2023-12-20 22:28:04 UTC,,,
0FFNEPYM0MJ7BMF73K9HJA631V,13.18,2699864,2023-12-20 22:28:10 UTC,,,
0FFNEQ0HD85CE7766Z3VAQ6ARJ,13.55,2699864,2023-12-20 22:28:16 UTC,,,
0FFNEQ2EV6BXV686WN15DGB691,13.51,2699864,2023-12-20 22:28:23 UTC,,,
0FFNEQ4C7RCB8QAD8HEAMKF3FP,12.91,2699864,2023-12-20 22:28:29 UTC,,,
0FFNEQ69HY13B80HDQ57Y7423E,13.09,2699864,2023-12-20 22:28:35 UTC,,,
0FFNEQ86XPHH12CYHRHKNAR82M,13.33,2699864,2023-12-20 22:28:41 UTC,,,
0FFNEQA4ADZECYZ00M2DQCQ6A8,13.94,2699864,2023-12-20 22:28:48 UTC,,,
0FFNEQC1PZBC97AZZFSQAN063P,14.48,2699864,2023-12-20 22:28:54 UTC,,,
0FFNEQDZ3CJW3H7GVYDXCWDGSY,14.41,2699864,2023-12-20 22:29:00 UTC,,,
0FFNEQFWJC1EZ45SKVQV0CE9CF,13.97,2699864,2023-12-20 22:29:07 UTC,,,
0FFNEQHT2RSQM3JQMKH2X046PX,13.23,2699864,2023-12-20 22:29:13 UTC,,,
0FFNEQKQBP6CZAMZ2CJG85ZEK6,11.97,2699864,2023-12-20 22:29:19 UTC,,,
0FFNEQNMS13NG9D05W12S5AJ46,11.84,2699864,2023-12-20 22:29:25 UTC,,,
0FFNEQQJ62JMNMX1K5CCK5X22A,12.40,2699864,2023-12-20 22:29:32 UTC,,,
0FFNEQSFDCRW907X8Q8RAGV99M,13.12,2699864,2023-12-20 22:29:38 UTC,,,
0FFNEQVCW42Y9E14C2P7V3JNEE,13.36,2699864,2023-12-20 22:29:44 UTC,,,
0FFNEQXABR610NTBNK5MZ6E8C5,13.68,2699864,2023-12-20 22:29:51 UTC,,,
0FFNEQZ7KGQRZVJSSH56NPR195,13.49,2699864,2023-12-20 22:29:57 UTC,,,
0FFNER1F0FC7PBSJGV0RZENACD,13.00,2699864,2023-12-20 22:30:04 UTC,,,
0FFNER32FEST6WEJWF39FG7B3Z,12.42,2699864,2023-12-20 22:30:09 UTC,,,
0FFNER4ZS8N335T3C0NK7M1V7M,11.78,2699864,2023-12-20 22:30:16 UTC,,,
0FFNER6X7H2C8NVVH6Z1R5WZEN,11.50,2699864,2023-12-20 22:30:22 UTC,,,
0FFNER8TRW9Y2D45QKKA3E2EKK,11.99,2699864,2023-12-20 22:30:28 UTC,,,
0FFNERAR0MHDCGD9XV113KR75K,12.09,2699864,2023-12-20 22:30:35 UTC,,,
0FFNERCNAEDPQWTF62R4ZHP188,11.90,2699864,2023-12-20 22:30:41 UTC,,,
0FFNEREJQ5RE5QHG8YJ9CW0AE7,11.96,2699864,2023-12-20 22:30:47 UTC,,,
0FFNERGG70K4HNGE28ZC2MMZJ7,12.13,2699864,2023-12-20 22:30:53 UTC,,,
0FFNERJDMHYDH437VRHKAJNA74,12.56,2699864,2023-12-20 22:31:00 UTC,,,
0FFNERMAWA4T9TH3N4GTVNB8CT,12.89,2699864,2023-12-20 22:31:06 UTC,,,
0FFNERP8AJH7CSJ8277DRZ0ARC,13.33,2699864,2023-12-20 22:31:12 UTC,,,
0FFNERR5NWG9651RDMH6SKV04N,12.93,2699864,2023-12-20 22:31:19 UTC,,,
0FFNERT328YNRMXYEPN9EG60VK,12.49,2699864,2023-12-20 22:31:25 UTC,,,
0FFNERW0F6Z545HC039WTXDT9Y,12.04,2699864,2023-12-20 22:31:31 UTC,,,
0FFNERXXW2RMYBBNFTMEY37XFZ,11.79,2699864,2023-12-20 22:31:37 UTC,,,
0FFNERZVHFF57PCFWX3PP4F839,11.36,2699864,2023-12-20 22:31:44 UTC,,,
0FFNES1RP08FDWBWHH5S0SGG90,11.15,2699864,2023-12-20 22:31:50 UTC,,,
0FFNES3P26Q4TSQJDTX7Z50D8N,11.08,2699864,2023-12-20 22:31:56 UTC,,,
0FFNES5KNB3R8D0G024F2G9R8F,11.03,2699864,2023-12-20 22:32:03 UTC,,,
0FFNES7GXKKH7GK2NHCJVX2AGF,11.50,2699864,2023-12-20 22:32:09 UTC,,,
0FFNES9E8KB7N8X5RKYP2TPGD8,11.86,2699864,2023-12-20 22:32:15 UTC,,,
0FFNESBBK1TNRE4DRJ3BXMD7TB,11.67,2699864,2023-12-20 22:32:21 UTC,,,
0FFNESD8ZS4GY3WVMJKA5QK4SM,11.32,2699864,2023-12-20 22:32:28 UTC,,,
0FFNESF6BGQ9FF94GR37ZN4E4J,11.71,2699864,2023-12-20 22:32:34 UTC,,,
0FFNESH3R598WABDBMHYM5WQWN,12.44,2699864,2023-12-20 22:32:40 UTC,,,
0FFNESK15HY591XX3SDZB84G37,13.18,2699864,2023-12-20 22:32:47 UTC,,,
0FFNESMYSW62V14YQ2NVQQCDA8,12.67,2699864,2023-12-20 22:32:53 UTC,,,
0FFNESPVX3738H3FW1E5SG8A67,12.36,2699864,2023-12-20 22:32:59 UTC,,,
0FFNESRSBCCMNTCE3FT41XGM2R,11.78,2699864,2023-12-20 22:33:05 UTC,,,
0FFNESTPR2ZYC7C41QACF31JZH,11.61,2699864,2023-12-20 22:33:12 UTC,,,
0FFNESWM809K8379SVP9F8VBTE,11.87,2699864,2023-12-20 22:33:18 UTC,,,
0FFNESYHEE3RTVGK68CD09S445,12.13,2699864,2023-12-20 22:33:24 UTC,,,
0FFNET0EVCYY00W2EDRKMBJ85C,11.79,2699864,2023-12-20 22:33:31 UTC,,,
0FFNET2CASE7FR49AEZMK79EZ1,12.08,2699864,2023-12-20 22:33:37 UTC,,,
0FFNET49N9W4J57EQGHETK817S,11.63,2699864,2023-12-20 22:33:43 UTC,,,
0FFNET670Z9E5CKTFPC24ZE4XQ,11.33,2699864,2023-12-20 22:33:49 UTC,,,
0FFNET84DQ5YD6N73RS8J26TP4,11.08,2699864,2023-12-20 22:33:56 UTC,,,
0FFNETA1SG2QYEBW0CZ6T8DDZF,10.58,2699864,2023-12-20 22:34:02 UTC,,,
0FFNETBZ7B7VZ7Q5D31EKQ7PRK,10.41,2699864,2023-12-20 22:34:08 UTC,,,
0FFNETDWKY9192S64TP7WS0SSF,10.19,2699864,2023-12-20 22:34:15 UTC,,,
0FFNETFSZA6SHDXB7K4QARDTR9,10.19,2699864,2023-12-20 22:34:21 UTC,,,
0FFNETHQBRJVK9S3FKS9WV4SYS,10.07,2699864,2023-12-20 22:34:27 UTC,,,
0FFNETKN29G2JM36JWCM54TYZ3,10.57,2699864,2023-12-20 22:34:33 UTC,,,
0FFNETNJHVDFQWJCNGNTWTSGK3,11.06,2699864,2023-12-20 22:34:40 UTC,,,
0FFNETQFXA2NQYGC3M4TAAD5AY,11.06,2699864,2023-12-20 22:34:46 UTC,,,
0FFNETSD0WP1PGVVNZFRKNQDZY,11.06,2699864,2023-12-20 22:34:52 UTC,,,
0FFNETVAB0661FHZH9WRJJM5KN,11.42,2699864,2023-12-20 22:34:59 UTC,,,
0FFNETX7P2K08NAP52SZ3GCPCR,11.27,2699864,2023-12-20 22:35:05 UTC,,,
0FFNETZ5323NX200WYMWEBJQ7R,11.06,2699864,2023-12-20 22:35:11 UTC,,,
0FFNEV12JFHYY2H1WJFCTWTB8Q,11.03,2699864,2023-12-20 22:35:17 UTC,,,
0FFNEV2ZVHS6PSW71V6AFW2D1D,11.32,2699864,2023-12-20 22:35:24 UTC,,,
0FFNEV4XAEA95DKXZPGDSEQPC9,11.65,2699864,2023-12-20 22:35:30 UTC,,,
0FFNEV6TP8FMSTVJE30Z156923,11.22,2699864,2023-12-20 22:35:36 UTC,,,
0FFNEV8R4BXWC8V1RY6GHZEM5Z,10.54,2699864,2023-12-20 22:35:43 UTC,,,
0FFNEVANJ3YZ98B1QHDM25CKNX,10.65,2699864,2023-12-20 22:35:49 UTC,,,
0FFNEVCJTA5G6QA9W0WE0BAD59,10.61,2699864,2023-12-20 22:35:55 UTC,,,
0FFNEVEG60C71614NWDH5RTHR0,10.29,2699864,2023-12-20 22:36:01 UTC,,,
0FFNEVGDN0X7T1R14WVNHWH244,10.23,2699864,2023-12-20 22:36:08 UTC,,,
0FFNEVJB0KXHJMZKRX3FHPMK68,9.83,2699864,2023-12-20 22:36:14 UTC,,,
0FFNEVM8DHED2TBM0E7QH4M470,10.12,2699864,2023-12-20 22:36:20 UTC,,,
0FFNEVP5TNBGBGZ5FDAYF2DG1A,10.82,2699864,2023-12-20 22:36:27 UTC,,,
0FFNEVR36P60YWBKM70Q4849FK,11.57,2699864,2023-12-20 22:36:33 UTC,,,
0FFNEVT0JZKSA6WJJ4DGHSMWX9,11.52,2699864,2023-12-20 22:36:39 UTC,,,
0FFNEVVXXRNN11NSSBJHQQ8G64,11.54,2699864,2023-12-20 22:36:45 UTC,,,
0FFNEVXVBBNKSFNYWED7SQJW6Q,11.54,2699864,2023-12-20 22:36:52 UTC,,,
0FFNEVZRPNP510PZE2GSJKQ6QV,11.39,2699864,2023-12-20 22:36:58 UTC,,,
0FFNEW1P8N9AWJC2M5HHD1FC4B,11.16,2699864,2023-12-20 22:37:04 UTC,,,
0FFNEW3KFWJGSWFNHGT82GKYK4,11.13,2699864,2023-12-20 22:37:11 UTC,,,
0FFNEW5GXAMPXDVTW5SSSE0GPC,11.16,2699864,2023-12-20 22:37:17 UTC,,,
0FFNEW7E9SEV6MXMTEPGKEM3V3,10.86,2699864,2023-12-20 22:37:23 UTC,,,
0FFNEW9BQM5XEV5Q4KMW8GNVG3,10.49,2699864,2023-12-20 22:37:29 UTC,,,
0FFNEWB92V1DPH5MKAP9GDSKZ6,10.10,2699864,2023-12-20 22:37:36 UTC,,,
0FFNEWD6K7P0TTXP1838W78YTQ,10.24,2699864,2023-12-20 22:37:42 UTC,,,
0FFNEWF3WZTTQN1XS43775VSMS,10.41,2699864,2023-12-20 22:37:48 UTC,,,
0FFNEWH19JRYRCAGAQ37GTFXQ2,10.17,2699864,2023-12-20 22:37:55 UTC,,,
0FFNEWJYYCX3TWADRX9G2Y0VYH,10.66,2699864,2023-12-20 22:38:01 UTC,,,
0FFNEWMW0ZWP2ABF3Z8JA9GVXW,10.58,2699864,2023-12-20 22:38:07 UTC,,,
0FFNEWPSC31E6H3ZQ2GQ52AAFE,10.39,2699864,2023-12-20 22:38:13 UTC,,,
0FFNEWRPTHR7AJD92VK8MVY75Y,10.29,2699864,2023-12-20 22:38:20 UTC,,,
0FFNEWTMAYQ4BY74D6VF3PZ8DQ,10.05,2699864,2023-12-20 22:38:26 UTC,,,
0FFNEWWHZ0Q0ZX99TKKYCHMQ47,10.26,2699864,2023-12-20 22:38:32 UTC,,,
0FFNEWYF19SPAETB4GD008ZSJK,10.33,2699864,2023-12-20 22:38:39 UTC,,,
0FFNEX0CB4MYA0CZJRHD4Z9897,10.11,2699864,2023-12-20 22:38:45 UTC,,,
0FFNEX29R13PZ1HFRRFHCMJJD8,9.86,2699864,2023-12-20 22:38:51 UTC,,,
0FFNEX475H0BZT38RX18E161G0,9.89,2699864,2023-12-20 22:38:57 UTC,,,
0FFNEX64HHB9AA689F1J7HTDM8,9.29,2699864,2023-12-20 22:39:04 UTC,,,
0FFNEX81XJ3YRSAMMVGAQX2Q16,9.09,2699864,2023-12-20 22:39:10 UTC,,,
0FFNEX9Z9CCP0NFRRE75DGEM3Y,9.21,2699864,2023-12-20 22:39:16 UTC,,,
0FFNEXBWP6XQYKP1WQ39MJRWB7,9.91,2699864,2023-12-20 22:39:23 UTC,,,
0FFNEXDT36BTX5KWS5NCYS2WDS,10.58,2699864,2023-12-20 22:39:29 UTC,,,
0FFNEXFQGM0TH4DWG85PH485MN,11.26,2699864,2023-12-20 22:39:35 UTC,,,
0FFNEXHMTPZC0Q53PZVQ3VJNJV,10.98,2699864,2023-12-20 22:39:41 UTC,,,
0FFNEXKJ85NN5529D4SVBK8EX0,10.41,2699864,2023-12-20 22:39:48 UTC,,,
0FFNEXNFQ43DR11CYARY4PHBEE,9.70,2699864,2023-12-20 22:39:54 UTC,,,
0FFNEXQD0B0H13HFW7ZMPKW9MJ,9.44,2699864,2023-12-20 22:40:00 UTC,,,
0FFNEXSAF0A7XZ6CN0XNG39ZPZ,9.43,2699864,2023-12-20 22:40:07 UTC,,,
0FFNEXV7W5J81BADSAT4DD1T16,9.83,2699864,2023-12-20 22:40:13 UTC,,,
0FFNEXX577RGJ5CRYJWQEXX7RG,10.06,2699864,2023-12-20 22:40:19 UTC,,,
0FFNEXZ2K4H3Q7T8G5NP5DY82Y,9.41,2699864,2023-12-20 22:40:25 UTC,,,
0FFNEY0ZZAPQKMZQDNEXBTP4WT,9.04,2699864,2023-12-20 22:40:32 UTC,,,
0FFNEY2XBQANH8303V9FX6F55E,9.12,2699864,2023-12-20 22:40:38 UTC,,,
0FFNEY4TS943966FQXJ6G5JZ60,9.53,2699864,2023-12-20 22:40:44 UTC,,,
0FFNEY6R3GJHNZ8WPZCHZ9B7JN,9.23,2699864,2023-12-20 22:40:51 UTC,,,
0FFNEY8NQTFTTS5NMBSMBZYP37,9.04,2699864,2023-12-20 22:40:57 UTC,,,
0FFNEYAJXP4BKHF7WPCMYHB3CW,9.45,2699864,2023-12-20 22:41:03 UTC,,,
0FFNEYCG8XV43TXE7VN20GZGJR,9.89,2699864,2023-12-20 22:41:09 UTC,,,
0FFNEYEDPJF8ZGPKE9WTCEZVJH,9.93,2699864,2023-12-20 22:41:16 UTC,,,
0FFNEYGB1MECXY5YRV1ATFMH3V,9.77,2699864,2023-12-20 22:41:22 UTC,,,
0FFNEYJ8E8NS2NACZHRBECFX03,9.69,2699864,2023-12-20 22:41:28 UTC,,,
0FFNEYM6AV0AGKPPVQAE7Z5RYC,9.70,2699864,2023-12-20 22:41:35 UTC,,,
0FFNEYP37MB7HHC2JH4ES8HHZQ,9.61,2699864,2023-12-20 22:41:41 UTC,,,
0FFNEYR0NNH9HG10MHCCPEAW0S,10.05,2699864,2023-12-20 22:41:47 UTC,,,
0FFNEYSY1E150GAVKNQ5CZ16NS,9.74,2699864,2023-12-20 22:41:53 UTC,,,
0FFNEYVVHXK3NZ1NYGYQVF0D5G,9.27,2699864,2023-12-20 22:42:00 UTC,,,
0FFNEYXRW1FHEFZNMGJ1GVH1NN,9.20,2699864,2023-12-20 22:42:06 UTC,,,
0FFNEYZP58R55ZWAA2E4N5BASX,9.35,2699864,2023-12-20 22:42:12 UTC,,,
0FFNEZ1KJ298XKZSJC6GTWYEP6,9.03,2699864,2023-12-20 22:42:19 UTC,,,
0FFNEZ3GYAB0F8QA2BFRVP38PD,8.99,2699864,2023-12-20 22:42:25 UTC,,,
0FFNEZ5EB7JZ0Q8P8M78N4HYQE,8.96,2699864,2023-12-20 22:42:31 UTC,,,
0FFNEZ7BQH8ZDJMR3GNXNEVMDQ,8.84,2699864,2023-12-20 22:42:37 UTC,,,
0FFNEZ9960283WQR1G22HR5ZAB,9.24,2699864,2023-12-20 22:42:44 UTC,,,
0FFNEZB6K27SJV1FNMN3CJCC46,9.14,2699864,2023-12-20 22:42:50 UTC,,,
0FFNEZD3WZ0XB0HJB73K6YB9NT,8.37,2699864,2023-12-20 22:42:56 UTC,,,
0FFNEZF1C3TM1R0WDFFXWAZC78,7.83,2699864,2023-12-20 22:43:03 UTC,,,
0FFNEZGYP8MVDA7YHQA8JN0C4H,7.28,2699864,2023-12-20 22:43:09 UTC,,,
0FFNEZJW40Q0T3VQRZ0WBTT9MA,7.25,2699864,2023-12-20 22:43:15 UTC,,,
0FFNEZMSEK3NCCD0DDAWJ6S50Q,6.88,2699864,2023-12-20 22:43:21 UTC,,,
0FFNEZPQ872FFPHR4DH2QSSAYT,6.43,2699864,2023-12-20 22:43:28 UTC,,,
0FFNEZRM7HAZQGP032X7DRYE87,6.50,2699864,2023-12-20 22:43:34 UTC,,,
0FFNEZTHYHXTPPXP2MGYG16K9W,6.89,2699864,2023-12-20 22:43:40 UTC,,,
0FFNEZWF1SRF4D7R35MZ56AB8V,6.75,2699864,2023-12-20 22:43:47 UTC,,,
0FFNEZYCDAFS059RAFZEASG4TE,6.89,2699864,2023-12-20 22:43:53 UTC,,,
0FFNF009RK249TSPZDJ4KQTS47,7.04,2699864,2023-12-20 22:43:59 UTC,,,
0FFNF02762RJ27M3A4GP760DTY,6.64,2699864,2023-12-20 22:44:05 UTC,,,
0FFNF044MQYQ9TSJXPXBDS62G9,6.04,2699864,2023-12-20 22:44:12 UTC,,,
0FFNF062015K44EYHBE4NWYH96,6.03,2699864,2023-12-20 22:44:18 UTC,,,
0FFNF07ZC0G5FBM1JAAFBBRPT9,5.78,2699864,2023-12-20 22:44:24 UTC,,,
0FFNF09WYCMD45MAJ60QNB7HJP,5.44,2699864,2023-12-20 22:44:31 UTC,,,
0FFNF0BT3WZGHHBTWZPEQ5BMY7,5.36,2699864,2023-12-20 22:44:37 UTC,,,
0FFNF0DQGDG9SGE8V5NAKGJWS6,5.49,2699864,2023-12-20 22:44:43 UTC,,,
0FFNF0FMWK3SH4Q63ZX95MW4XC,5.59,2699864,2023-12-20 22:44:49 UTC,,,
0FFNF0HJ9BQ4CENMD6K22AV6ZP,5.51,2699864,2023-12-20 22:44:56 UTC,,,
0FFNF0KFQ0AT5PGQGVE5QXD8BJ,5.54,2699864,2023-12-20 22:45:02 UTC,,,
0FFNF0NDKR3J87RC1E0H09608J,5.67,2699864,2023-12-20 22:45:08 UTC,,,
0FFNF0QAF529VRJ5FQDEGWFB4X,5.98,2699864,2023-12-20 22:45:15 UTC,,,
0FFNF0S7ZBYQJRG1GD03E2XGQQ,6.39,2699864,2023-12-20 22:45:21 UTC,,,
0FFNF0V58AV795J11EK9HSXPCP,6.25,2699864,2023-12-20 22:45:27 UTC,,,
0FFNF0X2MD0F1K6A43JC3FJHYX,6.18,2699864,2023-12-20 22:45:33 UTC,,,
0FFNF0Z01P6ZRDTSC78XW04XQV,6.08,2699864,2023-12-20 22:45:40 UTC,,,
0FFNF10XD793F5QKATSY28V31V,6.08,2699864,2023-12-20 22:45:46 UTC,,,
0FFNF12TSN1ZJZQ98GJMFY2PHS,6.03,2699864,2023-12-20 22:45:52 UTC,,,
0FFNF14R8NG8JZ0ZA7JPSXZ94E,5.79,2699864,2023-12-20 22:45:59 UTC,,,
0FFNF16NM065ZHWKFT6XNPGZ9J,5.52,2699864,2023-12-20 22:46:05 UTC,,,
0FFNF18K07J42M4VW3Y4CK9TGK,5.46,2699864,2023-12-20 22:46:11 UTC,,,
0FFNF1AGAJFAJSTBK5CWNC05S5,5.59,2699864,2023-12-20 22:46:17 UTC,,,
0FFNF1CDR6S83J3AQK4GC86VBJ,5.80,2699864,2023-12-20 22:46:24 UTC,,,
0FFNF1EB459A1SBY0ZZPQEB4K9,5.80,2699864,2023-12-20 22:46:30 UTC,,,
0FFNF1G8PFF36HFR27CZ5DC28E,5.54,2699864,2023-12-20 22:46:36 UTC,,,
0FFNF1J5WZGTTQJAQBDP0853EV,5.40,2699864,2023-12-20 22:46:43 UTC,,,
0FFNF1M3AFEWAJABK6BE9HVQJ5,5.50,2699864,2023-12-20 22:46:49 UTC,,,
0FFNF1P0XZG0VFGY3AJDWGB964,5.67,2699864,2023-12-20 22:46:55 UTC,,,
0FFNF1QY62Y3CDEB8DZ07MDH6D,5.47,2699864,2023-12-20 22:47:02 UTC,,,
0FFNF1SVDNTCV3P8EAQVCST0P7,5.21,2699864,2023-12-20 22:47:08 UTC,,,
0FFNF1VRXFAAH3DNH8Z7W6XSJV,4.89,2699864,2023-12-20 22:47:14 UTC,,,
0FFNF1XP8TQ5DG2MQBDYKD18AG,4.59,2699864,2023-12-20 22:47:20 UTC,,,
0FFNF1ZKNTHYKJB1KPYW68T4QE,4.48,2699864,2023-12-20 22:47:27 UTC,,,
0FFNF21H0X10SSB0JV10CJTT1M,4.49,2699864,2023-12-20 22:47:33 UTC,,,
0FFNF23EE8F000KH4KFZZ1EA0G,4.62,2699864,2023-12-20 22:47:39 UTC,,,
0FFNF25BSBA6WRC2GJKKY49W35,4.67,2699864,2023-12-20 22:47:46 UTC,,,
0FFNF2798MPW6YJFY5TGHPNNPZ,4.54,2699864,2023-12-20 22:47:52 UTC,,,
0FFNF296NG7RGM7DQWXW5Y940J,4.31,2699864,2023-12-20 22:47:58 UTC,,,
0FFNF2B47M9GE0HRHZY9XT2ZAG,4.04,2699864,2023-12-20 22:48:04 UTC,,,
0FFNF2D1CFXE80EPQB0FQGPE0C,4.10,2699864,2023-12-20 22:48:11 UTC,,,
0FFNF2EYQJQ1YF8ZK2X2NSN1ED,4.07,2699864,2023-12-20 22:48:17 UTC,,,
0FFNF2GW4NYRVYKRVH0ST3NVKH,4.07,2699864,2023-12-20 22:48:23 UTC,,,
0FFNF2JSH9XV13H5M8RJCAGS30,3.63,2699864,2023-12-20 22:48:30 UTC,,,
0FFNF2MPWDA0CRJYSTDJTXZT3W,3.47,2699864,2023-12-20 22:48:36 UTC,,,
0FFNF2PM9KG0E7BMCJQ4RQ38VV,3.49,2699864,2023-12-20 22:48:42 UTC,,,
0FFNF2RHRZN6X9F0798ZNWPZCK,3.51,2699864,2023-12-20 22:48:48 UTC,,,
0FFNF2TF1W3VAS4P17ZK9NE8EK,3.43,2699864,2023-12-20 22:48:55 UTC,,,
0FFNF2WCGPZBCPYJ3JZCWM0N8C,3.26,2699864,2023-12-20 22:49:01 UTC,,,
0FFNF2Y9YSB7A0W4CZTEJF51TP,3.02,2699864,2023-12-20 22:49:07 UTC,,,
0FFNF3078W9030JX9MSGPKWTDA,2.96,2699864,2023-12-20 22:49:14 UTC,,,
0FFNF324KT5B5S1H78RGTHHWQS,2.67,2699864,2023-12-20 22:49:20 UTC,,,
0FFNF3420297Y4YAJJ25T85XS9,2.59,2699864,2023-12-20 22:49:26 UTC,,,
0FFNF35ZDDENFG8RS3AM1P1J49,2.59,2699864,2023-12-20 22:49:32 UTC,,,
0FFNF37WTAVHG3TRVXEDW0DB4H,2.67,2699864,2023-12-20 22:49:39 UTC,,,
0FFNF39T7ZSP80WQ0AQG1VS3Y5,2.58,2699864,2023-12-20 22:49:45 UTC,,,
0FFNF3BQJ38SJKNV1SMXVVFJWQ,2.68,2699864,2023-12-20 22:49:51 UTC,,,
0FFNF3DMZK6SC81JYPG57XFHVD,3.03,2699864,2023-12-20 22:49:58 UTC,,,
0FFNF3FJE7CS7A1XSSCR6MHQS8,3.18,2699864,2023-12-20 22:50:04 UTC,,,
0FFNF3HFR93SH2AR7G5T98VJ53,3.27,2699864,2023-12-20 22:50:10 UTC,,,
