id,value,feed_id,Time Stemp,lat,lon,ele
0FFMMD0ZBQ251JDMKE828E3JBZ,353.32,2699033,2023-12-19 21:56:48 UTC,,,
0FFMMD2WSY6WA6TWCRA7HDQ4YG,362.09,2699033,2023-12-19 21:56:54 UTC,,,
0FFMMD4T57X1P69J1QKYDJG4R3,200.37,2699033,2023-12-19 21:57:00 UTC,,,
0FFMMD6QM2A9GJM4CH3F6W10QW,165.84,2699033,2023-12-19 21:57:06 UTC,,,
0FFMMD8MXCDJQ5FXAFGE7F5DWK,160.43,2699033,2023-12-19 21:57:13 UTC,,,
0FFMMDAJANCM0ZWZQ3QG2RS9P0,160.95,2699033,2023-12-19 21:57:19 UTC,,,
0FFMMDCFPBMZCRP2SBS494E90Z,157.15,2699033,2023-12-19 21:57:25 UTC,,,
0FFMMDED5CG3FZD17X0BWM5B4C,189.73,2699033,2023-12-19 21:57:32 UTC,,,
0FFMMDGAGGBBGAWHV2WGJ5QQX5,212.36,2699033,2023-12-19 21:57:38 UTC,,,
0FFMMDJ7XW4XB6X9W4FQ4AQS60,216.82,2699033,2023-12-19 21:57:44 UTC,,,
0FFMMDM5BBCT0D08YBGMP5CQKQ,207.04,2699033,2023-12-19 21:57:50 UTC,,,
0FFMMDP2PR21DKBTA3M3A4BM02,368.98,2699033,2023-12-19 21:57:57 UTC,,,
0FFMMDR03PEWVH46JQGN5DQQC1,391.07,2699033,2023-12-19 21:58:03 UTC,,,
0FFMMDSXG4NZ11XQ4SXH7474FF,449.40,2699033,2023-12-19 21:58:09 UTC,,,
0FFMMDVTW0A2RN1QMBT2D17291,489.54,2699033,2023-12-19 21:58:16 UTC,,,
0FFMMDXRA7BQQFTQ75NB2WHNK9,498.78,2699033,2023-12-19 21:58:22 UTC,,,
0FFMMDZNSA56DKASPJ2PD63RC5,480.26,2699033,2023-12-19 21:58:28 UTC,,,
0FFMME1K4K2YMQ3BFMJCGNK1YQ,469.68,2699033,2023-12-19 21:58:34 UTC,,,
0FFMME3GF32VG4MK5FJA882T2J,499.64,2699033,2023-12-19 21:58:41 UTC,,,
0FFMME5DYHSHG55Q6YPJHNJGHK,531.06,2699033,2023-12-19 21:58:47 UTC,,,
0FFMME7B75B2Z4YJTM9NMYCT39,525.48,2699033,2023-12-19 21:58:53 UTC,,,
0FFMME98T68V6A2G7V172JATEJ,538.44,2699033,2023-12-19 21:59:00 UTC,,,
0FFMMEB61DHK7RZBJ2A6AS95BY,504.38,2699033,2023-12-19 21:59:06 UTC,,,
0FFMMED3DKXP3BC2SYV105XYX6,488.04,2699033,2023-12-19 21:59:12 UTC,,,
0FFMMEF0WN6Q8A6AWGYHK7X7S0,500.71,2699033,2023-12-19 21:59:18 UTC,,,
0FFMMEGYA5N21HST19656R8ZYK,504.98,2699033,2023-12-19 21:59:25 UTC,,,
0FFMMEJVK88SHD5T3E1YXMT8SM,497.52,2699033,2023-12-19 21:59:31 UTC,,,
0FFMMEMS2MYPAFGFMV99WTJSRX,410.46,2699033,2023-12-19 21:59:37 UTC,,,
0FFMMEPPE7SE0MMC10DF9DP5AY,462.56,2699033,2023-12-19 21:59:44 UTC,,,
0FFMMERKT6Q5874828NH3EBAD6,497.66,2699033,2023-12-19 21:59:50 UTC,,,
0FFMMETH8C9EJF08511R9024QM,517.19,2699033,2023-12-19 21:59:56 UTC,,,
0FFMMEWEMYPV4JBB1R3DW4WYPS,434.47,2699033,2023-12-19 22:00:02 UTC,,,
0FFMMEYC1J5T4M1YGB7P90SN85,434.75,2699033,2023-12-19 22:00:09 UTC,,,
0FFMMF09C5W5YYZZDN27NDYC2R,350.90,2699033,2023-12-19 22:00:15 UTC,,,
0FFMMF26RZVD12K0KV7RTC1SMG,309.60,2699033,2023-12-19 22:00:21 UTC,,,
0FFMMF44794FRK1YSCGBBHFEHR,347.67,2699033,2023-12-19 22:00:28 UTC,,,
0FFMMF61GVVSGJGF7VEX9Y0642,374.10,2699033,2023-12-19 22:00:34 UTC,,,
0FFMMF7Z2SBXQJW6WD4CQHYEXB,262.27,2699033,2023-12-19 22:00:40 UTC,,,
0FFMMF9WC66B2WGNXWAJ147HSF,397.56,2699033,2023-12-19 22:00:46 UTC,,,
0FFMMFBSTKYZSM81M7WT1BCNNK,461.75,2699033,2023-12-19 22:00:53 UTC,,,
0FFMMFDQ4KW8SXHW50ZG2ZDKW4,459.64,2699033,2023-12-19 22:00:59 UTC,,,
0FFMMFFMG8RQDXSJTYRP1EW4DE,503.47,2699033,2023-12-19 22:01:05 UTC,,,
0FFMMFHHZJRFQH1MWZN67NWNZP,486.97,2699033,2023-12-19 22:01:12 UTC,,,
0FFMMFKFAVPR8NE6RT00ZEQHB3,407.26,2699033,2023-12-19 22:01:18 UTC,,,
0FFMMFNCPMYKFM8PFRC8PMD5HY,454.28,2699033,2023-12-19 22:01:24 UTC,,,
0FFMMFQA5ZETPB7654KV1AWNNF,527.29,2699033,2023-12-19 22:01:31 UTC,,,
0FFMMFS7HVXHKH8XCK1TBE4KAV,488.48,2699033,2023-12-19 22:01:37 UTC,,,
0FFMMFV4XV0SGJG84W7ZEE2W0C,330.12,2699033,2023-12-19 22:01:43 UTC,,,
0FFMMFX29DHT7BCAFBB5PQ614Y,266.22,2699033,2023-12-19 22:01:49 UTC,,,
0FFMMFYZP041AMFNF1W2Z2CX9B,251.55,2699033,2023-12-19 22:01:56 UTC,,,
0FFMMG0X4XBYE3C5H71Q8JAEVA,264.65,2699033,2023-12-19 22:02:02 UTC,,,
0FFMMG2TFCAC4E17QZ40H0JV6N,282.80,2699033,2023-12-19 22:02:08 UTC,,,
0FFMMG4QYS55X2Q4PT2VE461KC,243.22,2699033,2023-12-19 22:02:15 UTC,,,
0FFMMG6NF3W2YP23SKR4EFZ4H3,228.63,2699033,2023-12-19 22:02:21 UTC,,,
0FFMMG8JSDJZQ36BZA7V44R2SZ,243.17,2699033,2023-12-19 22:02:27 UTC,,,
0FFMMGAG3000EQK1C73ZETH699,237.91,2699033,2023-12-19 22:02:33 UTC,,,
0FFMMGCDFR417642RSHX7PRV6F,279.79,2699033,2023-12-19 22:02:40 UTC,,,
0FFMMGEB381YVJ0PN5RNWESGAJ,332.77,2699033,2023-12-19 22:02:46 UTC,,,
0FFMMGG86X5S9VY72RG754SQWP,325.55,2699033,2023-12-19 22:02:52 UTC,,,
0FFMMGJ5T81NF2XBMMHENN2GFQ,374.85,2699033,2023-12-19 22:02:59 UTC,,,
0FFMMGM306MGMJ06XHNTWS62WS,661.84,2699033,2023-12-19 22:03:05 UTC,,,
0FFMMGP0GK7MGN1FYJG4P865ZB,714.46,2699033,2023-12-19 22:03:11 UTC,,,
0FFMMGQXWDVYMPEZCNGYTV6VFN,816.16,2699033,2023-12-19 22:03:17 UTC,,,
0FFMMGSV79H575RZXPY8N9XTHE,813.60,2699033,2023-12-19 22:03:24 UTC,,,
0FFMMGVRMKS4P3VJJ0BAMM4RNK,860.91,2699033,2023-12-19 22:03:30 UTC,,,
0FFMMGXP15GEVHKES1JXVEQMYA,846.19,2699033,2023-12-19 22:03:36 UTC,,,
0FFMMGZKG8STF1FR4YK4S8AR60,701.24,2699033,2023-12-19 22:03:43 UTC,,,
0FFMMH1GSA51YAMYTXT5S9BB5A,754.58,2699033,2023-12-19 22:03:49 UTC,,,
0FFMMH3E66BPCYDK19F8AYD9B1,959.20,2699033,2023-12-19 22:03:55 UTC,,,
0FFMMH5BJP4DGVCVXP81YZ3KJW,809.70,2699033,2023-12-19 22:04:01 UTC,,,
0FFMMH78ZT4ZN9HAS06QEDBXH9,788.88,2699033,2023-12-19 22:04:08 UTC,,,
0FFMMH96BPK7V2CQZQ0QHMT5AZ,744.91,2699033,2023-12-19 22:04:14 UTC,,,
0FFMMHB3S5CXV3RK4Z52R9WAXN,700.48,2699033,2023-12-19 22:04:20 UTC,,,
0FFMMHD1A3VSV7EE6ZMXW91V7Z,656.69,2699033,2023-12-19 22:04:27 UTC,,,
0FFMMHEYHD6MMZBQB0XAAMERJV,522.92,2699033,2023-12-19 22:04:33 UTC,,,
0FFMMHGVZ5KQ5848KFQ9JSA512,482.34,2699033,2023-12-19 22:04:39 UTC,,,
0FFMMHJSCD8AWTMYHCX830GV0K,572.32,2699033,2023-12-19 22:04:45 UTC,,,
0FFMMHMPVAHMTTEX060AFFQCN8,441.03,2699033,2023-12-19 22:04:52 UTC,,,
0FFMMHPM4GA42Q0V0DCJ9A02DE,422.14,2699033,2023-12-19 22:04:58 UTC,,,
0FFMMHRHJ3KNYAZ5GE43KMZTMR,437.39,2699033,2023-12-19 22:05:04 UTC,,,
0FFMMHTF0MJ5CFE5B09KM63XPJ,562.07,2699033,2023-12-19 22:05:11 UTC,,,
0FFMMHWCDC5WMMA94RAYK5DJD8,524.60,2699033,2023-12-19 22:05:17 UTC,,,
0FFMMHY9VGQFP2KS4DWZCJRX3D,621.56,2699033,2023-12-19 22:05:23 UTC,,,
0FFMMJ074GVQGY0882WZR8C77J,418.15,2699033,2023-12-19 22:05:29 UTC,,,
0FFMMJ24FACMRJ92YV8B0122KS,472.74,2699033,2023-12-19 22:05:36 UTC,,,
0FFMMJ41ZHCWMVW7Z9ZSS6MDQM,504.53,2699033,2023-12-19 22:05:42 UTC,,,
0FFMMJ5ZA51PZ0CYWG9WBZVXB4,422.52,2699033,2023-12-19 22:05:48 UTC,,,
0FFMMJ7WQGW9229VFTGGGWMT7Q,496.60,2699033,2023-12-19 22:05:55 UTC,,,
0FFMMJ9T4TZGVGVMEKA8Z2YEHH,574.98,2699033,2023-12-19 22:06:01 UTC,,,
0FFMMJBQJ7VG8C7GAHAK4J3AGY,425.36,2699033,2023-12-19 22:06:07 UTC,,,
0FFMMJDMW8WP6WXGHFFF0JYF97,353.65,2699033,2023-12-19 22:06:13 UTC,,,
0FFMMJFJ92EBW1GW0T6Q4A8VJ8,347.49,2699033,2023-12-19 22:06:20 UTC,,,
0FFMMJHFT26KW48V7YPKRRFYHB,433.98,2699033,2023-12-19 22:06:26 UTC,,,
0FFMMJKD2G01Q7E01312D0H8NE,427.33,2699033,2023-12-19 22:06:32 UTC,,,
0FFMMJNAJA2MCWARMP3RPE0PQB,455.95,2699033,2023-12-19 22:06:39 UTC,,,
0FFMMJQ82G5QTZSS970BTTAD1G,323.51,2699033,2023-12-19 22:06:45 UTC,,,
0FFMMJS59D53KEPCRJ8P2ECAFW,303.56,2699033,2023-12-19 22:06:51 UTC,,,
0FFMMJV2N4MPP02X1VAG5EDNF7,403.75,2699033,2023-12-19 22:06:57 UTC,,,
0FFMMJX02ZTX47EPXECMHDDMGE,420.24,2699033,2023-12-19 22:07:04 UTC,,,
0FFMMJYXEWVC1D5JGDRV17XA4X,445.08,2699033,2023-12-19 22:07:10 UTC,,,
0FFMMK0V1EVN24BA562K78DBYT,510.55,2699033,2023-12-19 22:07:16 UTC,,,
0FFMMK2RCJZ5N9NYZFS2SQ490P,400.37,2699033,2023-12-19 22:07:23 UTC,,,
0FFMMK4NM6VEZA0WXZ1CE3CWDH,335.81,2699033,2023-12-19 22:07:29 UTC,,,
0FFMMK6K2PJEE6YR8R6AMYCM6K,318.59,2699033,2023-12-19 22:07:35 UTC,,,
0FFMMK8GHZXKSNEK7D88CHDAH2,307.89,2699033,2023-12-19 22:07:41 UTC,,,
0FFMMKADS3T2HXFC5RD1AF2K8C,300.52,2699033,2023-12-19 22:07:48 UTC,,,
0FFMMKCB6C270HCT976QFF539N,281.31,2699033,2023-12-19 22:07:54 UTC,,,
0FFMMKE8J6T7E2CM8QMXYHZSSH,266.13,2699033,2023-12-19 22:08:00 UTC,,,
0FFMMKG5ZCSZMHX8GGAD1Q2CNT,302.09,2699033,2023-12-19 22:08:07 UTC,,,
0FFMMKJ3CC3R0J28VNQ1QH8KYR,295.09,2699033,2023-12-19 22:08:13 UTC,,,
0FFMMKM0SJTQN6Z3ZVEXFCYF1P,291.46,2699033,2023-12-19 22:08:19 UTC,,,
0FFMMKNY5SGXVBNRYY06Z04Q9N,302.79,2699033,2023-12-19 22:08:25 UTC,,,
0FFMMKQVMSY9A6A9HE0TQBK28A,279.01,2699033,2023-12-19 22:08:32 UTC,,,
0FFMMKSRYYV2KJD39SAKWN4TMK,293.96,2699033,2023-12-19 22:08:38 UTC,,,
0FFMMKVPCWE1717FAM91ZMEQGF,347.29,2699033,2023-12-19 22:08:44 UTC,,,
0FFMMKXKS8A6T9B21HXDHPB2CA,279.10,2699033,2023-12-19 22:08:51 UTC,,,
0FFMMKZH55X07PKH17HZQE3SZJ,281.48,2699033,2023-12-19 22:08:57 UTC,,,
0FFMMM1EJTYDXC852BXRW3Y7R4,266.13,2699033,2023-12-19 22:09:03 UTC,,,
0FFMMM3BXXCCGSJG58QVP1G3FP,253.28,2699033,2023-12-19 22:09:09 UTC,,,
0FFMMM59CCPR4SMBKHZZHV6VA3,285.90,2699033,2023-12-19 22:09:16 UTC,,,
0FFMMM76XXA580QWNAYR3FV3WX,293.98,2699033,2023-12-19 22:09:22 UTC,,,
0FFMMM9481ZRTSN9DHP1SB2RRW,274.00,2699033,2023-12-19 22:09:28 UTC,,,
0FFMMMB1GT2E6704NTX8542GFS,266.03,2699033,2023-12-19 22:09:35 UTC,,,
0FFMMMCZ0KSH6N15YHXWP4ACBG,248.99,2699033,2023-12-19 22:09:41 UTC,,,
0FFMMMEW9KDAJPWA470BKADKGF,243.38,2699033,2023-12-19 22:09:47 UTC,,,
0FFMMMGSPMGDXWX88ZAFP94N7C,239.90,2699033,2023-12-19 22:09:53 UTC,,,
0FFMMMJQF32PJSFVAJ63WMVM69,236.33,2699033,2023-12-19 22:10:00 UTC,,,
0FFMMMMMH89PXHGC9T7DA48VB5,239.37,2699033,2023-12-19 22:10:06 UTC,,,
0FFMMMPHW33GM8JGG490QYPA2Z,245.66,2699033,2023-12-19 22:10:12 UTC,,,
0FFMMMRF7NK23NGHZ7NZFB3V61,248.56,2699033,2023-12-19 22:10:19 UTC,,,
0FFMMMTCPR6PRPZHYJC2DJAMPP,246.83,2699033,2023-12-19 22:10:25 UTC,,,
0FFMMMWA77RFMFZTZ25A92RGM5,240.35,2699033,2023-12-19 22:10:31 UTC,,,
0FFMMMY7EP0S6MP428CW8V50FS,254.39,2699033,2023-12-19 22:10:37 UTC,,,
0FFMMN0501GR1S6BE065WGN4XR,254.86,2699033,2023-12-19 22:10:44 UTC,,,
0FFMMN227QD0Y2G0JE1XYG6SNQ,259.19,2699033,2023-12-19 22:10:50 UTC,,,
0FFMMN3ZMR203NBWYJ2746JQGM,274.50,2699033,2023-12-19 22:10:56 UTC,,,
0FFMMN5X5KNE6AEE0HC7ZRNT15,255.74,2699033,2023-12-19 22:11:03 UTC,,,
0FFMMN7TDSWGA304Q9YTES0JSN,231.39,2699033,2023-12-19 22:11:09 UTC,,,
0FFMMN9QTK2X9FGGXBEQ8VPHXC,238.29,2699033,2023-12-19 22:11:15 UTC,,,
0FFMMNBN6Z59QHS90G8S5QHKPK,237.12,2699033,2023-12-19 22:11:21 UTC,,,
0FFMMNDJKPTCJ3X7BZXDSK8Q7T,249.03,2699033,2023-12-19 22:11:28 UTC,,,
0FFMMNFG50CNTMPF4QCBJKKM7M,249.28,2699033,2023-12-19 22:11:34 UTC,,,
0FFMMNHDCR64EZ1TRNBFYW7NTM,254.66,2699033,2023-12-19 22:11:40 UTC,,,
0FFMMNKAWP26AYQ2K8FAQ0Q2HC,249.78,2699033,2023-12-19 22:11:47 UTC,,,
0FFMMNN89R9GZB7XM23C94FNM5,250.82,2699033,2023-12-19 22:11:53 UTC,,,
0FFMMNQAG3KP8J28PAACQZJK7M,240.90,2699033,2023-12-19 22:12:00 UTC,,,
0FFMMNS30FETVDVCFV0VMCWA2A,238.25,2699033,2023-12-19 22:12:05 UTC,,,
0FFMMNV0CKGSR3RQ66QPGZDRE9,239.35,2699033,2023-12-19 22:12:12 UTC,,,
0FFMMNWXR47H88A3TVEGGKC7P0,233.38,2699033,2023-12-19 22:12:18 UTC,,,
0FFMMNYV5H6F1EZTQ1KEXVM59A,231.40,2699033,2023-12-19 22:12:24 UTC,,,
0FFMMP0RMCB2XMG0AQSHTD9PAG,237.62,2699033,2023-12-19 22:12:31 UTC,,,
0FFMMP2NYVEWGWERSTG81SHQP4,234.01,2699033,2023-12-19 22:12:37 UTC,,,
0FFMMP4KAVMXJAQDR95W0K81SQ,234.56,2699033,2023-12-19 22:12:43 UTC,,,
0FFMMP6GQ84F0HPEN8CFKTT2Q7,227.44,2699033,2023-12-19 22:12:49 UTC,,,
0FFMMP8E4FM34DGWZWH4RFR5MP,224.67,2699033,2023-12-19 22:12:56 UTC,,,
0FFMMPABK9W18VRC2R4AJ2ZBVA,225.12,2699033,2023-12-19 22:13:02 UTC,,,
0FFMMPC8Z6P911ZBVN5RQBSH0V,225.12,2699033,2023-12-19 22:13:08 UTC,,,
0FFMMPE69RRFFTVG0FHH3VN86X,225.28,2699033,2023-12-19 22:13:15 UTC,,,
0FFMMPG3PW2M9SKNFKX0TTR6M9,230.30,2699033,2023-12-19 22:13:21 UTC,,,
0FFMMPJ154CBQ50E8BD8CFV946,227.72,2699033,2023-12-19 22:13:27 UTC,,,
0FFMMPKYFNZ3XV21S0E9XZNEZ8,231.01,2699033,2023-12-19 22:13:33 UTC,,,
0FFMMPNW2ECTDQ1KE759QV900X,237.51,2699033,2023-12-19 22:13:40 UTC,,,
0FFMMPQS9EGSXZHPK5KP77HHDC,243.99,2699033,2023-12-19 22:13:46 UTC,,,
0FFMMPSPNH05MC9FTFSG5W1AV2,234.66,2699033,2023-12-19 22:13:52 UTC,,,
0FFMMPVM7AWGG994KNP7K1QTR6,231.23,2699033,2023-12-19 22:13:59 UTC,,,
0FFMMPXHF37M6DKRN75PMND04B,228.43,2699033,2023-12-19 22:14:05 UTC,,,
0FFMMPZETZ976DAM2WQ1NVY0W3,227.74,2699033,2023-12-19 22:14:11 UTC,,,
0FFMMQ1CCPPP1VZZH9F6SGDW5K,222.30,2699033,2023-12-19 22:14:17 UTC,,,
0FFMMQ39QP3SDHRM9RJQWD0A68,220.70,2699033,2023-12-19 22:14:24 UTC,,,
0FFMMQ57293JAYPRYKYM5Y89QC,224.38,2699033,2023-12-19 22:14:30 UTC,,,
0FFMMQ74ERHXXEEK0D2A48TR11,229.01,2699033,2023-12-19 22:14:36 UTC,,,
0FFMMQ91V6GZ8AH6FP921QPZPN,229.90,2699033,2023-12-19 22:14:43 UTC,,,
0FFMMQAZ9H4Z63F2WGC57K18GG,229.84,2699033,2023-12-19 22:14:49 UTC,,,
0FFMMQCWMF4VTR7HTPT75718GF,231.87,2699033,2023-12-19 22:14:55 UTC,,,
0FFMMQET4ABPVDDKR2M2253QNT,226.65,2699033,2023-12-19 22:15:02 UTC,,,
0FFMMQGQF697NZRFHYTXB7NQ5S,231.30,2699033,2023-12-19 22:15:08 UTC,,,
0FFMMQJMV6BSNBFWQ4T5WPFKPQ,233.72,2699033,2023-12-19 22:15:14 UTC,,,
0FFMMQMJ6SZBCMRFXG45KBWE1A,235.77,2699033,2023-12-19 22:15:20 UTC,,,
0FFMMQPFKQAGYWW7GC7P39E81Z,240.56,2699033,2023-12-19 22:15:27 UTC,,,
0FFMMQRD110VXCVX4Q6GKK12W0,231.20,2699033,2023-12-19 22:15:33 UTC,,,
0FFMMQTAC2M36MV6X0BAGKKBE7,246.51,2699033,2023-12-19 22:15:39 UTC,,,
0FFMMQW7SVR4RVD9Q0WJ56MFG5,248.92,2699033,2023-12-19 22:15:46 UTC,,,
0FFMMQY54JSN0ZCJW9VRRJQHTB,252.57,2699033,2023-12-19 22:15:52 UTC,,,
0FFMMR02J5S88KHWF9FHGWE8AH,255.97,2699033,2023-12-19 22:15:58 UTC,,,
0FFMMR1ZZBNBAAZBKP5P1EB26D,254.02,2699033,2023-12-19 22:16:04 UTC,,,
0FFMMR3XF63S0CN5AYPRSWJTXD,255.97,2699033,2023-12-19 22:16:11 UTC,,,
0FFMMR5TTZK9QKZTRHX92KPJCV,252.85,2699033,2023-12-19 22:16:17 UTC,,,
0FFMMR7R3YN5QVEY13EKMJS084,242.51,2699033,2023-12-19 22:16:23 UTC,,,
0FFMMR9NJT35JZDVHRST6KV97F,235.59,2699033,2023-12-19 22:16:30 UTC,,,
0FFMMRBJXV32CS5WPH3Z9AQ7XV,230.57,2699033,2023-12-19 22:16:36 UTC,,,
0FFMMRDG9RJK0ZQ37K2666MSRS,220.35,2699033,2023-12-19 22:16:42 UTC,,,
0FFMMRFDSV95KJC339YQ0NESNG,214.74,2699033,2023-12-19 22:16:48 UTC,,,
0FFMMRHB5CVQNJPF3C5T28MJWP,217.11,2699033,2023-12-19 22:16:55 UTC,,,
0FFMMRK8JRMGVQ30H4BN92X105,222.53,2699033,2023-12-19 22:17:01 UTC,,,
0FFMMRN5YVVGP88K0QY9C2J9XE,220.06,2699033,2023-12-19 22:17:07 UTC,,,
0FFMMRQ3CPB90RJC15S1R746CA,214.30,2699033,2023-12-19 22:17:14 UTC,,,
0FFMMRS0R67TVY73ZGR1WANDR3,210.80,2699033,2023-12-19 22:17:20 UTC,,,
0FFMMRTY69GH6HB24RHASR0QJ5,211.03,2699033,2023-12-19 22:17:26 UTC,,,
0FFMMRWVFH3NETXE6SH9GNPBAP,208.24,2699033,2023-12-19 22:17:32 UTC,,,
0FFMMRYRXMWXQ416NPV3PXSEWQ,212.29,2699033,2023-12-19 22:17:39 UTC,,,
0FFMMS0P8SNCRT3WP1EZ4M00TS,211.45,2699033,2023-12-19 22:17:45 UTC,,,
0FFMMS2KP65MYTW3F25T6390BJ,206.84,2699033,2023-12-19 22:17:51 UTC,,,
0FFMMS4H4S881X752ZKGMA2QF2,210.00,2699033,2023-12-19 22:17:58 UTC,,,
0FFMMS6EHCKNJ9MT30VZ5W6ZM9,201.77,2699033,2023-12-19 22:18:04 UTC,,,
0FFMMS8BVRPVQ809K8EV0MW3T5,202.05,2699033,2023-12-19 22:18:10 UTC,,,
0FFMMSA9862W3CS5YJ2H6KKN0A,204.46,2699033,2023-12-19 22:18:16 UTC,,,
0FFMMSC6MW29Q6YS1QBPKZVMA0,208.67,2699033,2023-12-19 22:18:23 UTC,,,
0FFMMSE40PEEK4TCMKQZ5FFZAY,207.48,2699033,2023-12-19 22:18:29 UTC,,,
0FFMMSG1EA4SH6B93Q8S83XSWS,211.77,2699033,2023-12-19 22:18:35 UTC,,,
0FFMMSHYTMMTJ9H4TR7Z0VM8KB,207.37,2699033,2023-12-19 22:18:42 UTC,,,
0FFMMSKWBJPEDY3528MQCPTSXN,203.61,2699033,2023-12-19 22:18:48 UTC,,,
0FFMMSNSNSQXHXR706D1TC3WJF,206.72,2699033,2023-12-19 22:18:54 UTC,,,
0FFMMSQQ3XHH6YJ3CH4ASQZ1QH,212.54,2699033,2023-12-19 22:19:00 UTC,,,
0FFMMSSMEE708ZC5J7SX510FGE,207.90,2699033,2023-12-19 22:19:07 UTC,,,
0FFMMSVHVHCN24G2WX4A57MW39,211.03,2699033,2023-12-19 22:19:13 UTC,,,
0FFMMSXF7RX7PSPWBAJQ88EVYC,214.60,2699033,2023-12-19 22:19:19 UTC,,,
0FFMMSZCJZG761YBK03432BHM4,214.96,2699033,2023-12-19 22:19:26 UTC,,,
0FFMMT19ZSMC9N12JPVGVQDK49,221.67,2699033,2023-12-19 22:19:32 UTC,,,
0FFMMT37DPMQ5EJGT35MMKBEQ1,220.18,2699033,2023-12-19 22:19:38 UTC,,,
0FFMMT54RGESVDKF0BVBJ76FC9,218.76,2699033,2023-12-19 22:19:44 UTC,,,
0FFMMT7276TRRT732VXM2P4XM4,221.49,2699033,2023-12-19 22:19:51 UTC,,,
0FFMMT8ZQ3V08MW9DKX89DJ865,218.49,2699033,2023-12-19 22:19:57 UTC,,,
0FFMMTAWZXMPTTG82ZA1AMM5S4,215.37,2699033,2023-12-19 22:20:03 UTC,,,
0FFMMTCTCT0JA7RPZNEQXVXH67,218.67,2699033,2023-12-19 22:20:10 UTC,,,
0FFMMTEQW3G8P9YHQFQRBEDM7N,218.44,2699033,2023-12-19 22:20:16 UTC,,,
0FFMMTGN601C6G2NVG8RRJP3RF,221.61,2699033,2023-12-19 22:20:22 UTC,,,
0FFMMTJJQR541FWFJNFB3GF4YX,211.61,2699033,2023-12-19 22:20:28 UTC,,,
0FFMMTMFXNQZQ789STTTXDSJ4S,217.85,2699033,2023-12-19 22:20:35 UTC,,,
0FFMMTPDAX48DHA7KRBP9DXB6S,219.27,2699033,2023-12-19 22:20:41 UTC,,,
0FFMMTRAPHWMASGYZ8ARF4PPZN,220.06,2699033,2023-12-19 22:20:47 UTC,,,
0FFMMTT8360CZFHZA8HK0XP6CG,214.90,2699033,2023-12-19 22:20:54 UTC,,,
0FFMMTW5JSNR0D9VF16EGGMHNE,210.80,2699033,2023-12-19 22:21:00 UTC,,,
0FFMMTY2X9DGA6TRH2WYYAM97N,217.03,2699033,2023-12-19 22:21:06 UTC,,,
0FFMMV00AB1WXEG8RT2DTVQ36A,219.90,2699033,2023-12-19 22:21:12 UTC,,,
0FFMMV1XSD1WQMC4693XQAYSKQ,225.78,2699033,2023-12-19 22:21:19 UTC,,,
0FFMMV3V2FCY0Q2C6JZVQR25M0,218.76,2699033,2023-12-19 22:21:25 UTC,,,
0FFMMV5RGE163Z26NMDQ5RXFH4,222.24,2699033,2023-12-19 22:21:31 UTC,,,
0FFMMV7NVPNF44GCQWTS74FTZ4,213.71,2699033,2023-12-19 22:21:38 UTC,,,
0FFMMV9K9W0YH6VJ788RE271JE,208.74,2699033,2023-12-19 22:21:44 UTC,,,
0FFMMVBGN0MCA3G5W8DFF58C5G,206.72,2699033,2023-12-19 22:21:50 UTC,,,
0FFMMVDE5GD5T0HT8C4WDK32WP,208.97,2699033,2023-12-19 22:21:56 UTC,,,
0FFMMVFBDV2V1NZ8Y3ZHYCV40H,208.73,2699033,2023-12-19 22:22:03 UTC,,,
0FFMMVH936AJ60YSKX5YREB4Z9,217.08,2699033,2023-12-19 22:22:09 UTC,,,
0FFMMVK68HESKEZKTVEGRF0FYP,217.09,2699033,2023-12-19 22:22:15 UTC,,,
0FFMMVN3N1FW3GXQ3YY6C0R4TF,219.05,2699033,2023-12-19 22:22:22 UTC,,,
0FFMMVQ10PS44ATVZ6YPSTCJW4,211.24,2699033,2023-12-19 22:22:28 UTC,,,
0FFMMVRYDVJZN7EG5P8Q97TCSK,213.90,2699033,2023-12-19 22:22:34 UTC,,,
0FFMMVTVSTR3GJT1NZ1JJZ1TNY,207.27,2699033,2023-12-19 22:22:40 UTC,,,
0FFMMVWS819XETQTGEAD2DHHKH,202.26,2699033,2023-12-19 22:22:47 UTC,,,
0FFMMVYPJTEPAX73T40GAPK8FB,196.58,2699033,2023-12-19 22:22:53 UTC,,,
0FFMMW0M3M9N33WFZ3SMSE1YK2,197.79,2699033,2023-12-19 22:22:59 UTC,,,
0FFMMW2HBHZP3EP4J3V2XCSQE0,199.98,2699033,2023-12-19 22:23:06 UTC,,,
0FFMMW4ES7Q6F10AWF2G83MMEC,197.23,2699033,2023-12-19 22:23:12 UTC,,,
0FFMMW6C6ZPJXCCH41G6R3TEJD,198.70,2699033,2023-12-19 22:23:18 UTC,,,
0FFMMW89J3K7Y14S1SVQ83R89F,192.50,2699033,2023-12-19 22:23:24 UTC,,,
0FFMMWA6Z8AWWDRFHGZY9TSFY5,195.75,2699033,2023-12-19 22:23:31 UTC,,,
0FFMMWC4CRP6HEV8YRPRPJN0YP,197.90,2699033,2023-12-19 22:23:37 UTC,,,
0FFMMWE1R6V4YEYFP0N0B2YF6W,197.96,2699033,2023-12-19 22:23:43 UTC,,,
