si,pga,x,y,z,time,erdbeben
0,0,-30.00,-32.00,30.00,31160,0
0,0,-20.00,-30.00,38.00,31183,0
0,0,-12.00,-42.00,30.00,31207,0
0,0,-6.00,-38.00,20.00,31231,0
0,0,-2.00,-34.00,4.00,31255,0
0,0,2.00,-34.00,18.00,31278,0
0,0,-4.00,-38.00,38.00,31302,0
0,0,-4.00,-32.00,48.00,31326,0
0,0,-14.00,-60.00,50.00,31350,0
0,0,-4.00,-46.00,22.00,31374,0
0,0,-6.00,-42.00,2.00,31397,0
0,0,-2.00,-44.00,24.00,31422,0
0,0,-22.00,-46.00,30.00,31446,0
0,0,-2.00,-30.00,20.00,31470,0
0,0,-28.00,-40.00,28.00,31494,0
0,0,-12.00,-54.00,18.00,31518,0
0,0,-16.00,-50.00,34.00,31542,0
0,0,-24.00,-34.00,6.00,31566,0
0,0,-6.00,-40.00,22.00,31590,0
0,0,0.00,-42.00,32.00,31614,0
0,0,-2.00,-36.00,2.00,31638,0
0,0,-4.00,-44.00,28.00,31662,0
0,0,-20.00,-28.00,22.00,31686,0
0,0,-18.00,-34.00,26.00,31710,0
0,0,-6.00,-36.00,10.00,31734,0
0,0,-18.00,-40.00,14.00,31758,0
0,0,-28.00,-40.00,24.00,31782,0
0,0,-20.00,-42.00,2.00,31806,0
0,0,-30.00,-30.00,28.00,31830,0
0,0,-10.00,-38.00,24.00,31854,0
0,0,-6.00,-30.00,30.00,31878,0
0,0,-6.00,-40.00,18.00,31902,0
0,0,-20.00,-32.00,30.00,31926,0
0,0,-16.00,-40.00,36.00,31950,0
0,0,-14.00,-42.00,26.00,31974,0
0,0,-12.00,-40.00,40.00,31998,0
0,0,-32.00,-46.00,6.00,32022,0
0,0,-12.00,-40.00,8.00,32046,0
0,0,4.00,-44.00,28.00,32070,0
0,0,-4.00,-46.00,30.00,32095,0
0,0,2.00,-38.00,12.00,32119,0
0,0,-14.00,-22.00,34.00,32143,0
0,0,-10.00,-50.00,2.00,32167,0
0,0,-6.00,-48.00,42.00,32191,0
0,0,-8.00,-38.00,26.00,32215,0
0,0,-22.00,-46.00,30.00,32238,0
0,0,-8.00,-24.00,34.00,32261,0
0,0,-2.00,-44.00,28.00,32285,0
0,0,-4.00,-24.00,10.00,32309,0
0,0,-6.00,-34.00,38.00,32332,0
0,0,-2.00,-44.00,16.00,32355,0
0,0,-2.00,-20.00,34.00,32379,0
0,0,-8.00,-38.00,24.00,32402,0
